transcript_id	drop_status	description
ENSMUST00000123622	True	Fatal: Missing `CDS`
ENSMUST00000123623	True	Fatal: Missing `CDS`
ENSMUST00000123624	True	Fatal: Missing `CDS`
ENSMUST00000123625	True	Fatal: Missing `CDS`
ENSMUST00000123627	True	Fatal: Missing `CDS`
ENSMUST00000123628	True	Fatal: Missing `CDS`
ENSMUST00000123629	True	Fatal: Missing `CDS`
ENSMUST00000123630	False	Warning: Missing `3'UTR'
ENSMUST00000123631	True	Fatal: Missing `CDS`
ENSMUST00000123632	False	Warning: Missing `3'UTR'
ENSMUST00000123633	True	Fatal: Missing `CDS`
ENSMUST00000123634	True	Fatal: Missing `CDS`
ENSMUST00000123635	True	Fatal: Missing `CDS`
ENSMUST00000123636	False	Warning: Missing `3'UTR'
ENSMUST00000123637	True	Fatal: Missing `CDS`
ENSMUST00000123638	False	Warning: Missing `5'UTR'
ENSMUST00000123639	True	Fatal: Missing `CDS`
ENSMUST00000123640	True	Fatal: Missing `CDS`
ENSMUST00000123641	True	Fatal: Missing `CDS`
ENSMUST00000123642	True	Fatal: Missing `CDS`
ENSMUST00000123643	True	Fatal: Missing `CDS`
ENSMUST00000123644	True	Fatal: Missing `CDS`
ENSMUST00000123645	True	Fatal: Missing `CDS`
ENSMUST00000123647	False	Warning: Missing `3'UTR'
ENSMUST00000123648	True	Fatal: Missing `CDS`
ENSMUST00000123649	True	Fatal: Missing `CDS`
ENSMUST00000123651	True	Fatal: Missing `CDS`
ENSMUST00000123652	False	Warning: Missing `3'UTR'
ENSMUST00000123653	True	Fatal: Missing `CDS`
ENSMUST00000123655	True	Fatal: Missing `CDS`
ENSMUST00000123656	True	Fatal: Missing `CDS`
ENSMUST00000123658	True	Fatal: Missing `CDS`
ENSMUST00000123659	True	Fatal: Missing `CDS`
ENSMUST00000123660	True	Fatal: Missing `CDS`
ENSMUST00000123661	True	Fatal: Missing `CDS`
ENSMUST00000123662	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123663	True	Fatal: Missing `CDS`
ENSMUST00000123664	True	Fatal: Missing `CDS`
ENSMUST00000123665	True	Fatal: Missing `CDS`
ENSMUST00000123667	True	Fatal: Missing `CDS`
ENSMUST00000123668	True	Fatal: Missing `CDS`
ENSMUST00000123669	True	Fatal: Missing `CDS`
ENSMUST00000123670	True	Fatal: Missing `CDS`
ENSMUST00000123671	True	Fatal: Missing `CDS`
ENSMUST00000123672	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000123674	True	Fatal: Missing `CDS`
ENSMUST00000123675	True	Fatal: Missing `CDS`
ENSMUST00000123676	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123677	True	Fatal: Missing `CDS`
ENSMUST00000123679	True	Fatal: Missing `CDS`
ENSMUST00000123681	True	Fatal: Missing `CDS`
ENSMUST00000123683	True	Fatal: Missing `CDS`
ENSMUST00000123685	True	Fatal: Missing `CDS`
ENSMUST00000123687	False	Warning: Missing `5'UTR'
ENSMUST00000123688	True	Fatal: Missing `CDS`
ENSMUST00000123689	True	Fatal: Missing `CDS`
ENSMUST00000123690	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123691	True	Fatal: Missing `CDS`
ENSMUST00000123692	True	Fatal: Missing `CDS`
ENSMUST00000123694	True	Fatal: Missing `CDS`
ENSMUST00000123695	True	Fatal: Missing `CDS`
ENSMUST00000123696	True	Fatal: Missing `CDS`
ENSMUST00000123697	True	Fatal: Missing `CDS`
ENSMUST00000123698	True	Fatal: Missing `CDS`
ENSMUST00000123699	True	Fatal: Missing `CDS`
ENSMUST00000123700	True	Fatal: Missing `CDS`
ENSMUST00000123701	True	Fatal: Missing `CDS`
ENSMUST00000123702	True	Fatal: Missing `CDS`
ENSMUST00000123703	True	Fatal: Missing `CDS`
ENSMUST00000123704	True	Fatal: Missing `CDS`
ENSMUST00000123705	False	Warning: Missing `3'UTR'
ENSMUST00000123706	True	Fatal: Missing `CDS`
ENSMUST00000123707	True	Fatal: Missing `CDS`
ENSMUST00000123709	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123712	False	Warning: Missing `3'UTR'
ENSMUST00000123713	True	Fatal: Missing `CDS`
ENSMUST00000123714	True	Fatal: Missing `CDS`
ENSMUST00000123717	True	Fatal: Missing `CDS`
ENSMUST00000123718	True	Fatal: Missing `CDS`
ENSMUST00000123719	True	Fatal: Missing `CDS`
ENSMUST00000123721	True	Fatal: Missing `CDS`
ENSMUST00000123723	True	Fatal: Missing `CDS`
ENSMUST00000123725	False	Warning: Missing `3'UTR'
ENSMUST00000123726	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123729	True	Fatal: Missing `CDS`
ENSMUST00000123730	True	Fatal: Missing `CDS`
ENSMUST00000123731	True	Fatal: Missing `CDS`
ENSMUST00000123732	False	Warning: Missing `3'UTR'
ENSMUST00000123733	True	Fatal: Missing `CDS`
ENSMUST00000123734	True	Fatal: Missing `CDS`
ENSMUST00000123735	False	Warning: Missing `3'UTR'
ENSMUST00000123736	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123737	True	Fatal: Missing `CDS`
ENSMUST00000123738	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123739	False	Warning: Missing `3'UTR'
ENSMUST00000123740	False	Warning: Missing `3'UTR'
ENSMUST00000123741	True	Fatal: Missing `CDS`
ENSMUST00000123743	True	Fatal: Missing `CDS`
ENSMUST00000123744	True	Fatal: Missing `CDS`
ENSMUST00000123745	True	Fatal: Missing `CDS`
ENSMUST00000123746	True	Fatal: Missing `CDS`
ENSMUST00000123748	True	Fatal: Missing `CDS`
ENSMUST00000123749	False	Warning: Missing `3'UTR'
ENSMUST00000123751	True	Fatal: Missing `CDS`
ENSMUST00000123752	True	Fatal: Missing `CDS`
ENSMUST00000123753	False	Warning: Missing `3'UTR'
ENSMUST00000123754	True	Fatal: Missing `CDS`
ENSMUST00000123755	True	Fatal: Missing `CDS`
ENSMUST00000123756	True	Fatal: Missing `CDS`
ENSMUST00000123757	True	Fatal: Missing `CDS`
ENSMUST00000123758	True	Fatal: Missing `CDS`
ENSMUST00000123759	False	Warning: Missing `3'UTR'
ENSMUST00000123761	True	Fatal: Missing `CDS`
ENSMUST00000123762	True	Fatal: Missing `CDS`
ENSMUST00000123763	True	Fatal: Missing `CDS`
ENSMUST00000123764	True	Fatal: Missing `CDS`
ENSMUST00000123765	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123767	True	Fatal: Missing `CDS`
ENSMUST00000123768	False	Warning: Missing `3'UTR'
ENSMUST00000123769	False	Warning: Missing `3'UTR'
ENSMUST00000123770	False	Warning: Missing `3'UTR'
ENSMUST00000123771	False	Warning: Missing `3'UTR'
ENSMUST00000123772	True	Fatal: Missing `CDS`
ENSMUST00000123773	True	Fatal: Missing `CDS`
ENSMUST00000123775	True	Fatal: Missing `CDS`
ENSMUST00000123776	True	Fatal: Missing `CDS`
ENSMUST00000123777	True	Fatal: Missing `CDS`
ENSMUST00000123778	True	Fatal: Missing `CDS`
ENSMUST00000123779	True	Fatal: Missing `CDS`
ENSMUST00000123780	True	Fatal: Missing `CDS`
ENSMUST00000123781	True	Fatal: Missing `CDS`
ENSMUST00000123782	True	Fatal: Missing `CDS`
ENSMUST00000123783	True	Fatal: Missing `CDS`
ENSMUST00000123784	True	Fatal: Missing `CDS`
ENSMUST00000123785	True	Fatal: Missing `CDS`
ENSMUST00000123786	False	Warning: Missing `3'UTR'
ENSMUST00000123787	True	Fatal: Missing `CDS`
ENSMUST00000123789	True	Fatal: Missing `CDS`
ENSMUST00000123790	True	Fatal: Missing `CDS`
ENSMUST00000123792	True	Fatal: Missing `CDS`
ENSMUST00000123793	True	Fatal: Missing `CDS`
ENSMUST00000123794	True	Fatal: Missing `CDS`
ENSMUST00000123795	True	Fatal: Missing `CDS`
ENSMUST00000123796	True	Fatal: Missing `CDS`
ENSMUST00000123797	False	Warning: Missing `5'UTR'
ENSMUST00000123798	True	Fatal: Missing `CDS`
ENSMUST00000123799	True	Fatal: Missing `CDS`
ENSMUST00000123801	True	Fatal: Missing `CDS`
ENSMUST00000123802	True	Fatal: Missing `CDS`
ENSMUST00000123803	True	Fatal: Missing `CDS`
ENSMUST00000123804	True	Fatal: Missing `CDS`
ENSMUST00000123805	True	Fatal: Missing `CDS`
ENSMUST00000123806	True	Fatal: Missing `CDS`
ENSMUST00000123807	True	Fatal: Missing `CDS`
ENSMUST00000123809	True	Fatal: Missing `CDS`
ENSMUST00000123811	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123812	True	Fatal: Missing `CDS`
ENSMUST00000123813	True	Fatal: Missing `CDS`
ENSMUST00000123814	True	Fatal: Missing `CDS`
ENSMUST00000123815	True	Fatal: Missing `CDS`
ENSMUST00000123816	True	Fatal: Missing `CDS`
ENSMUST00000123817	True	Fatal: Missing `CDS`
ENSMUST00000123820	True	Fatal: Missing `CDS`
ENSMUST00000123821	True	Fatal: Missing `CDS`
ENSMUST00000123822	False	Warning: Missing `3'UTR'
ENSMUST00000123823	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123824	True	Fatal: Missing `CDS`
ENSMUST00000123825	False	Warning: Missing `3'UTR'
ENSMUST00000123828	True	Fatal: Missing `CDS`
ENSMUST00000123829	True	Fatal: Missing `CDS`
ENSMUST00000123830	True	Fatal: Missing `CDS`
ENSMUST00000123831	True	Fatal: Missing `CDS`
ENSMUST00000123832	True	Fatal: Missing `CDS`
ENSMUST00000123833	True	Fatal: Missing `CDS`
ENSMUST00000123834	True	Fatal: Missing `CDS`
ENSMUST00000123835	True	Fatal: Missing `CDS`
ENSMUST00000123837	True	Fatal: Missing `CDS`
ENSMUST00000123838	True	Fatal: Missing `CDS`
ENSMUST00000123839	True	Fatal: Missing `CDS`
ENSMUST00000123840	True	Fatal: Missing `CDS`
ENSMUST00000123841	True	Fatal: Missing `CDS`
ENSMUST00000123842	True	Fatal: Missing `CDS`
ENSMUST00000123843	True	Fatal: Missing `CDS`
ENSMUST00000123844	True	Fatal: Missing `CDS`
ENSMUST00000123845	True	Fatal: Missing `CDS`
ENSMUST00000123846	True	Fatal: Missing `CDS`
ENSMUST00000123848	True	Fatal: Missing `CDS`
ENSMUST00000123849	True	Fatal: Missing `CDS`
ENSMUST00000123850	True	Fatal: Missing `CDS`
ENSMUST00000123851	False	Warning: Missing `5'UTR'
ENSMUST00000123852	True	Fatal: Missing `CDS`
ENSMUST00000123854	False	Warning: Missing `3'UTR'
ENSMUST00000123855	False	Warning: Missing `3'UTR'
ENSMUST00000123856	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123857	True	Fatal: Missing `CDS`
ENSMUST00000123858	True	Fatal: Missing `CDS`
ENSMUST00000123859	True	Fatal: Missing `CDS`
ENSMUST00000123860	True	Fatal: Missing `CDS`
ENSMUST00000123862	True	Fatal: Missing `CDS`
ENSMUST00000123863	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000123864	False	Warning: Missing `3'UTR'
ENSMUST00000123865	True	Fatal: Missing `CDS`
ENSMUST00000123866	False	Warning: Missing `3'UTR'
ENSMUST00000123867	False	Warning: Missing `3'UTR'
ENSMUST00000123868	True	Fatal: Missing `CDS`
ENSMUST00000123869	True	Fatal: Missing `CDS`
ENSMUST00000123871	True	Fatal: Missing `CDS`
ENSMUST00000123872	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123873	True	Fatal: Missing `CDS`
ENSMUST00000123874	False	Warning: Missing `3'UTR'
ENSMUST00000123875	False	Warning: Missing `3'UTR'
ENSMUST00000123876	False	Warning: Missing `3'UTR'
ENSMUST00000123877	True	Fatal: Missing `CDS`
ENSMUST00000123878	True	Fatal: Missing `CDS`
ENSMUST00000123880	True	Fatal: Missing `CDS`
ENSMUST00000123881	True	Fatal: Missing `CDS`
ENSMUST00000123882	True	Fatal: Missing `CDS`
ENSMUST00000123883	True	Fatal: Missing `CDS`
ENSMUST00000123884	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123885	False	Warning: Missing `3'UTR'
ENSMUST00000123887	True	Fatal: Missing `CDS`
ENSMUST00000123888	True	Fatal: Missing `CDS`
ENSMUST00000123889	True	Fatal: Missing `CDS`
ENSMUST00000123890	True	Fatal: Missing `CDS`
ENSMUST00000123891	True	Fatal: Missing `CDS`
ENSMUST00000123892	True	Fatal: Missing `CDS`
ENSMUST00000123893	True	Fatal: Missing `CDS`
ENSMUST00000123894	True	Fatal: Missing `CDS`
ENSMUST00000123895	False	Warning: Missing `3'UTR'
ENSMUST00000123896	False	Warning: Missing `3'UTR'
ENSMUST00000123897	True	Fatal: Missing `CDS`
ENSMUST00000123899	True	Fatal: Missing `CDS`
ENSMUST00000123900	True	Fatal: Missing `CDS`
ENSMUST00000123901	True	Fatal: Missing `CDS`
ENSMUST00000123902	True	Fatal: Missing `CDS`
ENSMUST00000123903	True	Fatal: Missing `CDS`
ENSMUST00000123904	True	Fatal: Missing `CDS`
ENSMUST00000123905	True	Fatal: Missing `CDS`
ENSMUST00000123906	True	Fatal: Missing `CDS`
ENSMUST00000123907	False	Warning: Missing `5'UTR'
ENSMUST00000123908	False	Warning: Missing `3'UTR'
ENSMUST00000123909	False	Warning: Missing `5'UTR'
ENSMUST00000123910	True	Fatal: Missing `CDS`
ENSMUST00000123911	True	Fatal: Missing `CDS`
ENSMUST00000123912	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123913	True	Fatal: Missing `CDS`
ENSMUST00000123914	False	Warning: Missing `3'UTR'
ENSMUST00000123915	True	Fatal: Missing `CDS`
ENSMUST00000123916	True	Fatal: Missing `CDS`
ENSMUST00000123917	True	Fatal: Missing `CDS`
ENSMUST00000123918	False	Warning: Missing `3'UTR'
ENSMUST00000123919	True	Fatal: Missing `CDS`
ENSMUST00000123920	True	Fatal: Missing `CDS`
ENSMUST00000123921	False	Warning: Missing `5'UTR'
ENSMUST00000123923	True	Fatal: Missing `CDS`
ENSMUST00000123925	True	Fatal: Missing `CDS`
ENSMUST00000123928	True	Fatal: Missing `CDS`
ENSMUST00000123929	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123930	False	Warning: Missing `3'UTR'
ENSMUST00000123931	True	Fatal: Missing `CDS`
ENSMUST00000123933	True	Fatal: Missing `CDS`
ENSMUST00000123934	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123935	True	Fatal: Missing `CDS`
ENSMUST00000123936	True	Fatal: Missing `CDS`
ENSMUST00000123939	True	Fatal: Missing `CDS`
ENSMUST00000123942	True	Fatal: Missing `CDS`
ENSMUST00000123943	True	Fatal: Missing `CDS`
ENSMUST00000123944	True	Fatal: Missing `CDS`
ENSMUST00000123945	True	Fatal: Missing `CDS`
ENSMUST00000123946	True	Fatal: Missing `CDS`
ENSMUST00000123947	True	Fatal: Missing `CDS`
ENSMUST00000123949	True	Fatal: Missing `CDS`
ENSMUST00000123950	True	Fatal: Missing `CDS`
ENSMUST00000123951	False	Warning: Missing `3'UTR'
ENSMUST00000123953	True	Fatal: Missing `CDS`
ENSMUST00000123954	True	Fatal: Missing `CDS`
ENSMUST00000123955	True	Fatal: Missing `CDS`
ENSMUST00000123956	False	Warning: Missing `3'UTR'
ENSMUST00000123957	False	Warning: Missing `3'UTR'
ENSMUST00000123958	True	Fatal: Missing `CDS`
ENSMUST00000123959	True	Fatal: Missing `CDS`
ENSMUST00000123960	True	Fatal: Missing `CDS`
ENSMUST00000123961	True	Fatal: Missing `CDS`
ENSMUST00000123962	True	Fatal: Missing `CDS`
ENSMUST00000123963	True	Fatal: Missing `CDS`
ENSMUST00000123964	True	Fatal: Missing `CDS`
ENSMUST00000123965	True	Fatal: Missing `CDS`
ENSMUST00000123966	True	Fatal: Missing `CDS`
ENSMUST00000123968	True	Fatal: Missing `CDS`
ENSMUST00000123969	True	Fatal: Missing `CDS`
ENSMUST00000123970	True	Fatal: Missing `CDS`
ENSMUST00000123971	True	Fatal: Missing `CDS`
ENSMUST00000123972	True	Fatal: Missing `CDS`
ENSMUST00000123973	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123974	True	Fatal: Missing `CDS`
ENSMUST00000123975	True	Fatal: Missing `CDS`
ENSMUST00000123976	True	Fatal: Missing `CDS`
ENSMUST00000123977	True	Fatal: Missing `CDS`
ENSMUST00000123978	False	Warning: Missing `3'UTR'
ENSMUST00000123979	True	Fatal: Missing `CDS`
ENSMUST00000123980	False	Warning: Missing `3'UTR'
ENSMUST00000123981	True	Fatal: Missing `CDS`
ENSMUST00000123982	True	Fatal: Missing `CDS`
ENSMUST00000123983	True	Fatal: Missing `CDS`
ENSMUST00000123984	True	Fatal: Missing `CDS`
ENSMUST00000123985	True	Fatal: Missing `CDS`
ENSMUST00000123986	True	Fatal: Missing `CDS`
ENSMUST00000123987	True	Fatal: Missing `CDS`
ENSMUST00000123988	True	Fatal: Missing `CDS`
ENSMUST00000123990	False	Warning: Missing `3'UTR'
ENSMUST00000123992	False	Warning: Missing `3'UTR'
ENSMUST00000123994	False	Warning: Missing `3'UTR'
ENSMUST00000123995	True	Fatal: Missing `CDS`
ENSMUST00000123996	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000123997	True	Fatal: Missing `CDS`
ENSMUST00000123998	True	Fatal: Missing `CDS`
ENSMUST00000123999	True	Fatal: Missing `CDS`
ENSMUST00000124000	False	Warning: Missing `3'UTR'
ENSMUST00000124002	True	Fatal: Missing `CDS`
ENSMUST00000124004	True	Fatal: Missing `CDS`
ENSMUST00000124005	True	Fatal: Missing `CDS`
ENSMUST00000124006	True	Fatal: Missing `CDS`
ENSMUST00000124007	True	Fatal: Missing `CDS`
ENSMUST00000124009	True	Fatal: Missing `CDS`
ENSMUST00000124010	False	Warning: Missing `3'UTR'
ENSMUST00000124012	True	Fatal: Missing `CDS`
ENSMUST00000124013	True	Fatal: Missing `CDS`
ENSMUST00000124014	False	Warning: Missing `3'UTR'
ENSMUST00000124015	True	Fatal: Missing `CDS`
ENSMUST00000124016	True	Fatal: Missing `CDS`
ENSMUST00000124017	True	Fatal: Missing `CDS`
ENSMUST00000124018	True	Fatal: Missing `CDS`
ENSMUST00000124019	True	Fatal: Missing `CDS`
ENSMUST00000124021	True	Fatal: Missing `CDS`
ENSMUST00000124025	True	Fatal: Missing `CDS`
ENSMUST00000124026	False	Warning: Missing `3'UTR'
ENSMUST00000124027	True	Fatal: Missing `CDS`
ENSMUST00000124028	True	Fatal: Missing `CDS`
ENSMUST00000124029	True	Fatal: Missing `CDS`
ENSMUST00000124030	True	Fatal: Missing `CDS`
ENSMUST00000124031	True	Fatal: Missing `CDS`
ENSMUST00000124032	True	Fatal: Missing `CDS`
ENSMUST00000124034	False	Warning: Missing `3'UTR'
ENSMUST00000124035	False	Warning: Missing `3'UTR'
ENSMUST00000124037	True	Fatal: Missing `CDS`
ENSMUST00000124038	True	Fatal: Missing `CDS`
ENSMUST00000124039	True	Fatal: Missing `CDS`
ENSMUST00000124040	True	Fatal: Missing `CDS`
ENSMUST00000124041	True	Fatal: Missing `CDS`
ENSMUST00000124043	True	Fatal: Missing `CDS`
ENSMUST00000124044	True	Fatal: Missing `CDS`
ENSMUST00000124045	False	Warning: Missing `3'UTR'
ENSMUST00000124047	True	Fatal: Missing `CDS`
ENSMUST00000124048	True	Fatal: Missing `CDS`
ENSMUST00000124050	True	Fatal: Missing `CDS`
ENSMUST00000124052	True	Fatal: Missing `CDS`
ENSMUST00000124053	True	Fatal: Missing `CDS`
ENSMUST00000124054	True	Fatal: Missing `CDS`
ENSMUST00000124055	True	Fatal: Missing `CDS`
ENSMUST00000124057	False	Warning: Missing `3'UTR'
ENSMUST00000124058	False	Warning: Missing `3'UTR'
ENSMUST00000124059	True	Fatal: Missing `CDS`
ENSMUST00000124060	True	Fatal: Missing `CDS`
ENSMUST00000124061	True	Fatal: Missing `CDS`
ENSMUST00000124062	True	Fatal: Missing `CDS`
ENSMUST00000124063	False	Warning: Missing `5'UTR'
ENSMUST00000124064	True	Fatal: Missing `CDS`
ENSMUST00000124065	False	Warning: Missing `5'UTR'
ENSMUST00000124066	True	Fatal: Missing `CDS`
ENSMUST00000124067	True	Fatal: Missing `CDS`
ENSMUST00000124068	True	Fatal: Missing `CDS`
ENSMUST00000124069	True	Fatal: Missing `CDS`
ENSMUST00000124070	True	Fatal: Missing `CDS`
ENSMUST00000124072	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000124073	True	Fatal: Missing `CDS`
ENSMUST00000124074	True	Fatal: Missing `CDS`
ENSMUST00000124075	False	Warning: Missing `3'UTR'
ENSMUST00000124076	True	Fatal: Missing `CDS`
ENSMUST00000124078	True	Fatal: Missing `CDS`
ENSMUST00000124079	True	Fatal: Missing `CDS`
ENSMUST00000124080	True	Fatal: Missing `CDS`
ENSMUST00000124081	True	Fatal: Missing `CDS`
ENSMUST00000124082	False	Warning: Missing `3'UTR'
ENSMUST00000124083	True	Fatal: Missing `CDS`
ENSMUST00000124084	True	Fatal: Missing `CDS`
ENSMUST00000124085	True	Fatal: Missing `CDS`
ENSMUST00000124086	True	Fatal: Missing `CDS`
ENSMUST00000124087	True	Fatal: Missing `CDS`
ENSMUST00000124088	True	Fatal: Missing `CDS`
ENSMUST00000124089	False	Warning: Missing `3'UTR'
ENSMUST00000124090	True	Fatal: Missing `CDS`
ENSMUST00000124091	True	Fatal: Missing `CDS`
ENSMUST00000124092	True	Fatal: Missing `CDS`
ENSMUST00000124093	False	Warning: Missing `3'UTR'
ENSMUST00000124094	True	Fatal: Missing `CDS`
ENSMUST00000124095	True	Fatal: Missing `CDS`
ENSMUST00000124097	True	Fatal: Missing `CDS`
ENSMUST00000124098	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000124099	True	Fatal: Missing `CDS`
ENSMUST00000124101	True	Fatal: Missing `CDS`
ENSMUST00000124102	False	Warning: Missing `3'UTR'
ENSMUST00000124103	True	Fatal: Missing `CDS`
ENSMUST00000124104	True	Fatal: Missing `CDS`
ENSMUST00000124105	True	Fatal: Missing `CDS`
ENSMUST00000124106	True	Fatal: Missing `CDS`
ENSMUST00000124107	False	Warning: Missing `3'UTR'
ENSMUST00000124108	True	Fatal: Missing `CDS`
ENSMUST00000124109	True	Fatal: Missing `CDS`
ENSMUST00000124110	True	Fatal: Missing `CDS`
ENSMUST00000124111	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000124112	True	Fatal: Missing `CDS`
ENSMUST00000124114	True	Fatal: Missing `CDS`
ENSMUST00000124115	False	Warning: Missing `3'UTR'
ENSMUST00000124116	True	Fatal: Missing `CDS`
ENSMUST00000124117	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000124118	True	Fatal: Missing `CDS`
ENSMUST00000124119	True	Fatal: Missing `CDS`
ENSMUST00000124120	False	Warning: Missing `3'UTR'
ENSMUST00000124121	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000124122	True	Fatal: Missing `CDS`
ENSMUST00000124123	True	Fatal: Missing `CDS`
ENSMUST00000124124	True	Fatal: Missing `CDS`
ENSMUST00000124125	True	Fatal: Missing `CDS`
ENSMUST00000124126	True	Fatal: Missing `CDS`
ENSMUST00000124127	True	Fatal: Missing `CDS`
ENSMUST00000124128	True	Fatal: Missing `CDS`
ENSMUST00000124129	True	Fatal: Missing `CDS`
ENSMUST00000124130	True	Fatal: Missing `CDS`
ENSMUST00000124131	True	Fatal: Missing `CDS`
ENSMUST00000124132	True	Fatal: Missing `CDS`
ENSMUST00000124133	True	Fatal: Missing `CDS`
ENSMUST00000124134	True	Fatal: `CDS` not in `mRNA`
ENSMUST00000124135	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000124136	False	Warning: Missing `5'UTR'
ENSMUST00000124138	True	Fatal: Missing `CDS`
ENSMUST00000124139	True	Fatal: Missing `CDS`
ENSMUST00000124140	False	Warning: Missing `3'UTR'
ENSMUST00000124141	True	Fatal: Missing `CDS`
ENSMUST00000124142	False	Warning: Missing `3'UTR'
ENSMUST00000124143	True	Fatal: Missing `CDS`
ENSMUST00000124144	True	Fatal: Missing `CDS`
ENSMUST00000124145	True	Fatal: Missing `CDS`
ENSMUST00000124146	True	Fatal: Missing `CDS`
ENSMUST00000124147	True	Fatal: Missing `CDS`
ENSMUST00000124148	True	Fatal: Missing `CDS`
ENSMUST00000124149	True	Fatal: Missing `CDS`
ENSMUST00000124150	True	Fatal: Missing `CDS`
ENSMUST00000124151	False	Warning: Missing `3'UTR'
ENSMUST00000124152	True	Fatal: Missing `CDS`
ENSMUST00000124153	True	Fatal: Missing `CDS`
ENSMUST00000124154	True	Fatal: Missing `CDS`
ENSMUST00000124155	False	Warning: Missing `3'UTR'
ENSMUST00000124156	False	Warning: Missing `3'UTR'
ENSMUST00000124157	True	Warning: Missing `5'UTR'; Warning: Missing `3'UTR'
ENSMUST00000124158	False	Warning: Missing `5'UTR'
ENSMUST00000124159	True	Fatal: Missing `CDS`
ENSMUST00000124160	True	Fatal: Missing `CDS`
ENSMUST00000124161	True	Fatal: Missing `CDS`
ENSMUST00000124162	True	Fatal: Missing `CDS`
ENSMUST00000124163	True	Fatal: Missing `CDS`
ENSMUST00000124164	False	Warning: Missing `3'UTR'
ENSMUST00000124165	True	Fatal: Missing `CDS`
ENSMUST00000124166	True	Fatal: Missing `CDS`
